proteins,PDAC,PDAC_DB,PDAC_DB.1,PDAC_DB.2,PDAC_t,PDAC_t.1,PDAC_t.2,PDAC_t.3,PDAC_t.4,PDAC_t.5,PDAC_t.6,PDAC_t.7,PDAC_t.8,PDAC_t.9,PDAC.1,PDAC.10,PDAC.11,PDAC.12,PDAC.13,PDAC.14,PDAC.15,PDAC.16,PDAC.17,PDAC.18,PDAC.19,PDAC.2,PDAC.20,PDAC.21,PDAC.22,PDAC.23,PDAC.24,PDAC.25,PDAC.26,PDAC.27,PDAC.28,PDAC.29,PDAC.3,PDAC.30,PDAC.31,PDAC.32,PDAC.33,PDAC.34,PDAC.35,PDAC.36,PDAC.37,PDAC.38,PDAC.39,PDAC.4,PDAC.40,PDAC.41,PDAC.42,PDAC.43,PDAC.44,PDAC.5,PDAC.6,PDAC.7,PDAC.8,PDAC.9
P52209,0.010092954,-0.361135707,-0.958618337,-0.741877259,0.089986923,-1.07323199,-0.091858888,-1.307440854,-0.940628662,-1.140784456,-1.259857438,0.108179254,-1.600904653,-1.139066052,0.071808206,-0.587893578,-0.270061052,-0.862674546,0.485446261,-0.719928636,-0.662352351,-1.286367329,-1.289942224,-0.43477748,-0.796638748,-0.936838293,-2.903184924,0.266321671,-0.751785684,0.443161899,-1.037545432,-1.13147419,-0.741394433,-0.50773323,0.922796791,-1.29756314,-0.9264916,-1.064095182,-0.002673423,-0.916035658,-1.100698003,-1.079359088,-1.364309978,0.026924452,-0.920461631,-0.020246699,-0.426259788,-0.223310103,-0.289463713,-1.45599117,-1.439874435,-0.307834621,-0.9114036,-0.269670197,0.208319296,-0.337745901,-1.690350883,0.720379272
P52272,0.446394552,-0.561797138,-0.544467404,-0.379553641,0.136631366,-0.075980794,-0.034074706,-0.263768408,0.138710583,0.064177902,-0.093437942,0.069228768,-0.352276564,0.086148335,-0.231688964,-0.425032262,-0.109707669,-0.307789859,-0.104563524,-0.141483294,0.393585425,0.042691968,0.281253428,-0.218121125,0.292575101,0.10319265,-0.068800047,-0.236661089,0.251948102,0.391970563,0.059812379,0.006432879,-0.491856745,-0.404465118,0.083349301,0.083401561,0.584977819,-0.415324847,0.289813708,-0.304264776,-0.574936895,0.086925393,-0.573580676,-0.081120308,-0.809308347,-0.900564727,0.08916625,-0.373590342,-0.488622506,-0.079629789,-0.168517337,-0.26399875,-0.014371483,-0.144262808,0.07769526,-0.052155031,0.102778725,-0.079807216
P52292,-1.116004728,-2.221334797,-3.358032746,-4.444135974,1.080508653,-1.318264459,0.336964487,-1.518290651,0.108189286,0.298108931,-0.316249404,-0.776299919,0.557346865,-0.957642147,-1.636108017,-2.333372965,-2.252003767,-1.238737298,-1.179696774,-0.278409288,0.61085647,-0.64436843,-0.540364608,-0.820387968,-0.916586236,-1.226429561,-1.15898419,-2.063854881,0.051922983,-1.407667224,0.253998831,-1.148760437,0.427367541,-0.428054834,-1.546162376,-1.266657648,1.037637887,-0.662209262,-0.837549302,0.98365998,-1.328616915,-1.278507458,-0.139290019,-1.384152495,-0.092119257,-0.637515597,-1.716158353,-1.949458426,-1.190987555,1.630472316,-0.558861635,-2.006313972,-2.053724322,-0.725649209,-1.174928085,-1.940673182,-1.754316623,-1.156237504
P52565,-0.876369296,-0.394221827,-0.42281937,-0.618880374,0.327371085,-0.689070127,0.359465969,-1.117586518,-0.255061586,-0.519614962,-1.215940995,-0.681985519,1.380979852,-1.887249414,0.022910421,0.876942783,-0.281070128,-0.087652967,-0.655526927,-0.828441625,-0.751301719,-0.52379185,0.32054469,-0.64031825,-0.244265303,-0.116892044,-1.454864032,0.286988537,-0.338328607,0.113359196,-0.18338979,-0.686432561,0.027080514,0.582550547,0.261047139,-0.796550476,-0.005072161,0.177901337,-0.730052792,0.419393207,-0.310354999,0.460818961,-0.563864159,0.088466169,0.543248201,-0.634878846,-0.553445241,0.554488411,-0.862249389,-0.703477981,0.14682639,0.337888705,0.926864785,0.250196548,-0.837187588,0.437652252,-0.161258698,-1.09140767
P52566,-1.023336584,-2.813305335,-3.163254425,-1.29795782,0.860485333,-0.411310957,1.770073404,-2.290250726,-0.720278093,-0.24131926,-2.667155507,-0.431673563,1.18285175,-1.307501144,-1.981843154,-2.524325629,-2.327361481,-1.58260332,-1.884084757,-1.497600047,-1.041348502,-1.11821471,1.876804456,1.889865772,-1.030915705,-1.813212783,-1.084398422,-2.517707803,0.145555752,0.384911019,0.03280649,0.374172365,1.046936163,-2.029546429,-1.793719428,-1.293758555,0.036506967,1.50332355,-0.136779428,1.292386113,-2.361155596,1.488059643,0.00632271,-1.829146594,1.399820919,2.549639382,-1.15762739,-1.431772777,-2.227515366,0.070826158,-2.906276413,-0.188507425,-1.696458408,1.603673171,-0.796516944,-1.833972498,-2.319731712,-1.749677146
P52597,-0.257820242,-0.136214152,-0.3402788,-0.176115767,0.5888513,-0.374827836,0.34571775,-0.396020078,-0.661354984,-0.318343677,0.001945192,-1.64476869,-0.249551586,-0.283737097,0.035903596,0.325563959,0.320930458,-0.306602581,-0.282223589,0.507783367,-0.756771588,-0.054102685,-0.453608716,0.325619325,-0.317479308,0.055583578,-0.439526783,-0.319468353,0.306076618,-0.449145844,-1.214249455,-0.208102505,0.225775433,-0.406304886,-0.613890503,0.01345529,-0.829895016,0.287091831,0.481776984,-0.149715826,0.042270215,-0.370370485,-0.522629527,0.091445554,-0.464142355,0.008895634,0.011824814,-0.462788912,-0.301179922,-0.175466556,0.192046727,0.025478383,-0.796732436,0.327425467,-0.113912899,-0.14077317,-0.294856983,0.089058482
P52788,-0.572346253,-0.218840981,-0.355912342,-0.338410845,-0.149443942,-0.953535681,-0.482414268,-0.66931891,-1.474520659,-0.150260993,-1.302289755,-0.844833927,-1.111935465,-0.735372832,-0.290417127,-0.282280851,-0.283899774,-0.704109396,-0.672846318,-0.773019172,-1.067787903,-0.841812849,-0.395354832,-0.669486623,-1.030487354,-0.323054074,-0.470489945,-0.378176683,-0.680339191,-0.592109083,-1.009270811,-0.641909982,-0.399891062,-1.041147567,-0.685774112,-0.987437231,-1.005570333,-0.382293516,-1.002531198,-0.339212799,-0.317693889,-0.397557422,-1.037075736,-0.9453969,-0.343638773,0.155485407,-0.941449184,-0.263293871,-0.651234889,-0.853271534,-0.648623681,-0.518561866,-0.890747223,-0.418069915,-0.82317319,-0.254508627,-0.677334307,-0.670612925
P52815,-0.076099163,0.090687587,-0.361062438,-0.039292886,-0.231130991,0.464600403,0.103951064,0.502143937,0.056537705,-0.327085507,-0.313655694,0.115916747,-0.859441466,0.329238572,-0.174501297,-0.650254105,-0.20763934,0.067444266,0.21299811,-0.142494353,0.143154943,-0.108763047,0.513935637,-0.205373494,0.027943759,-0.470134274,0.092772836,-0.517913245,-0.341686314,-0.99673764,0.581056533,0.023990118,0.270417242,0.452208905,0.433114941,0.949632359,0.860574096,-0.205373494,-0.150794467,-0.059131859,-0.08421516,0.170050767,0.426323338,0.216595306,0.326669531,-0.262780862,-0.035730345,-1.986429666,0.071940343,0.473962622,0.162431933,-0.978525176,1.197156104,0.231983427,0.135563277,-0.051264603,0.082862978,-0.986058552
P52907,0.280614572,-0.139839441,0.24671719,0.038028718,-0.065787335,-0.595229237,-0.276665435,0.597610863,-0.876719617,0.813772308,-0.562255309,-2.47340329,-0.251769468,0.330129845,0.886101736,0.100176535,0.260755746,0.354517192,0.154779144,-0.349414089,-0.951464126,0.088137796,-1.041620971,-0.419685012,-0.212159967,0.279061536,0.095154642,0.965190362,-1.01577138,-0.725458765,-1.975558864,0.160290654,0.024097316,0.574760384,0.423340199,-0.042264563,-0.993217059,-0.419685012,-0.790004148,0.287906406,0.294241305,-0.14698288,-0.822120102,-1.054844745,0.542725605,0.482916132,0.016848159,0.780129202,0.159161328,-1.673540457,0.485158966,0.042644138,-1.006931266,0.203006703,-0.049906229,0.436664439,0.307898953,0.416598518
P53007,0.678974115,0.926318639,0.781370937,0.772535501,0.4832605,0.768188483,-0.27588923,1.211849788,1.039633274,-0.113722843,0.394980326,1.297414987,0.472319619,0.722218191,0.796790376,0.670186176,0.660041617,0.758694176,0.662164935,0.702137868,0.890444839,0.697440284,0.68163673,0.48696431,0.770278953,0.943796344,0.68287752,0.736138979,0.490658498,0.859905673,0.859948365,0.693101272,0.688936774,0.798791882,0.656639202,0.882499129,0.977070449,0.48696431,0.979634023,0.749615037,0.626247502,0.471700404,0.945565046,0.828560857,0.565037062,-0.998549277,0.658027603,0.769679351,0.778366306,1.143972454,0.602017185,0.483244437,1.034106432,0.5490169,0.620050758,0.778464594,0.665079007,0.638741339
P53396,-0.025443944,0.078033059,-0.163290977,0.236622042,-0.619172901,-0.394193695,-0.350058032,-0.683705212,0.523470779,-0.873831641,0.214728776,-0.771648947,-0.234835974,-0.067499012,-0.175444239,-0.078608468,-0.044376443,0.272020599,-0.086629709,-0.046656776,-0.265233318,-0.01352635,-0.54728332,-0.182547553,0.23689087,0.098308867,-0.065917125,0.251027877,-0.409024697,-0.179738542,-0.29984396,-0.055693372,-0.558201915,-0.151932529,-0.054327432,-0.393686746,-0.385877093,-0.367590741,-0.369120015,-0.421631398,-0.078170558,-0.469832899,-0.417382496,-0.257546879,-0.426057372,0.195134433,-0.052939031,0.236291268,0.293255204,-0.569054247,-0.102400875,0.319646017,-0.374150381,-0.537179355,-0.084367301,0.245076512,-0.045887627,-0.06567672
P53618,0.304475502,1.194590839,0.614451928,0.926697299,-0.153574048,0.096714711,-1.039959663,0.86911291,-0.898205481,-0.956535342,0.656468908,0.128291173,-0.072979336,0.775021209,0.129628749,0.328610592,0.290860798,0.296681458,0.702280485,0.813139567,0.446382108,0.442288328,-0.297632619,0.230853959,0.341887024,0.44892175,0.375053241,0.206493346,0.716534688,0.284712672,0.318411071,0.261934037,-0.068418519,0.403909648,0.220374561,0.063676215,0.380105168,-0.383693305,0.607769913,0.162478023,0.090916327,-0.654267698,0.50090165,0.324428942,-0.350215643,0.013073712,0.203183632,0.347597572,0.254913784,0.271553347,0.232836366,0.090714993,0.63361368,-0.241045271,0.245552144,0.356382816,0.228814366,0.264242726
P53621,0.591199733,0.712887621,0.815505829,0.697480182,-0.705704344,0.013879053,-0.073907656,0.638903742,-1.157192974,-0.328401362,0.310180952,0.306569749,-0.283727682,0.324546273,0.127558426,0.59952527,0.378946394,0.495967197,0.556880888,0.199842601,0.520722148,0.511683272,-0.33334126,0.237551188,0.298350427,0.518316694,0.500022297,0.336590836,0.161373168,0.563337056,0.455477611,-0.926573598,-0.122892194,0.478249688,0.816530101,0.250690684,-0.197915265,-0.060176272,0.532945923,-0.062213931,0.06662769,-0.290513681,0.246072043,0.413505431,-0.066639905,0.427140439,0.472270591,0.61851225,0.516559619,-0.195372356,0.183403433,0.298341769,-0.113832683,-0.306856042,0.439434845,0.887234603,0.085563086,0.758658651
P53990,0.539466772,0.466394049,0.486315819,0.388536142,-0.018380272,0.426703262,-0.041230411,0.633198731,0.354117686,0.007412482,0.484745832,0.433787869,0.247223998,0.345923255,0.434455245,0.442591522,0.520534274,0.433507738,0.361669271,0.474543213,0.471929707,0.474029038,0.317450463,0.330511779,0.389277094,0.482491525,0.455282865,0.345043364,0.266382727,0.519703942,0.512707286,0.465506617,0.283593686,0.429457247,0.433227956,0.467161242,0.516407764,0.330511779,0.473525253,0.344271949,0.393892963,0.315247872,0.276515872,0.460121024,0.381479735,-0.604084156,0.434616357,0.388677492,0.387270691,0.466396797,0.462509842,-0.242997457,0.531495764,0.023153306,0.480543415,0.397462735,0.441667761,0.499233996
P53992,-0.223152684,0.042235274,0.00431304,0.062742642,-0.040587601,-0.314690186,-0.144794129,-0.303361071,0.535483743,-0.109629349,-0.283496201,0.701408294,-0.157927543,-0.19938739,0.049272916,-0.216006715,-0.242085183,0.017508741,0.023786729,-0.184055023,0.067448476,-0.196846615,-0.147169119,-0.153528879,0.076995775,0.044186105,-0.203315372,0.027837724,-0.177882032,0.075292729,0.032836585,-0.193091619,-0.123876063,-0.241418406,-0.237647697,-0.295458215,0.07199655,-0.134107803,0.125663752,-0.0631978,-0.022106034,-0.149371709,0.040491147,-0.198477213,-0.067623774,-0.568009018,-0.236259296,0.076396173,0.00934291,0.032229943,-0.300109615,0.140922992,0.051625062,-0.090446352,-0.282076042,0.085181416,-0.229207892,-0.26338546
P54136,-0.143630986,0.401990504,0.351870906,0.327048817,0.164527434,-0.849195583,0.081742895,0.180317623,-0.349978458,0.467006391,0.013865635,-0.106874638,0.819806659,-0.867488318,-0.018017545,0.210284861,0.230144114,-0.013155272,-0.022814359,-0.379714268,-0.309867834,-0.164651463,0.606597972,-0.184293418,-0.210739948,0.159923861,-0.231158759,-0.063981237,-0.426722617,-0.08026915,-0.296199757,-0.164982604,0.268201902,-0.010094264,0.202416921,-0.492175405,-0.292499279,0.48611075,-0.365555863,0.54869769,0.0698191,0.575782008,-0.596068194,-0.361201163,0.295214986,0.447238148,-0.433460249,0.02305687,0.046974798,-0.378717346,0.242583249,0.064299971,0.101434608,0.309614771,-0.318839187,0.252008243,-0.208520725,-0.105545814
P54577,-0.255680112,-0.299108048,0.056205664,-0.077578873,0.561604187,0.090835699,0.783414522,-0.110402379,-0.566758778,0.812787688,0.016427007,-0.018700797,0.800863163,-0.026973645,0.100608158,-0.208035555,0.574127552,0.410210504,-0.548139496,0.461578298,-0.31474324,-0.339694459,0.446726965,0.641195503,-0.191625123,-0.666263849,-0.123889992,0.011880407,1.095873491,-0.062788885,0.372175937,-0.431075735,-0.655838766,-0.362284579,0.054366727,-0.901554905,-0.253390735,0.459788281,0.344680485,0.474139239,-0.02885552,0.444524375,0.071149309,0.198160366,0.469713265,0.113586404,0.153249658,-0.173745865,-0.286051422,0.086957681,0.034856871,-0.0316803,-0.036609918,0.460987739,0.664747401,-0.079770905,-0.391495031,0.413240846
P54578,-0.792341015,-0.883769905,-0.829958369,-0.882166309,-0.932065956,-0.923732276,-0.887667888,-0.840414658,-0.89380607,-0.907576854,-0.829792486,-0.916647669,-0.900801302,-2.477614775,-0.887275799,-0.884328412,-0.811273514,-0.805452854,-0.892349653,-0.852376721,-0.884240013,-0.882140683,-0.805970836,-0.79290952,-0.86474183,-0.87550726,0.432533975,-0.923899947,-0.909120467,-0.812103845,-0.819100501,-0.861413317,-0.879707031,-0.926712473,-0.922941765,-0.864646546,-0.815400024,-0.79290952,-0.853394681,-0.819028768,-0.845067629,-0.808173427,-0.846905427,-0.86679891,-0.823454742,0.270613974,-0.921553363,-0.865341433,-0.888402542,-0.889772923,-0.869297946,-0.850586758,-0.800312024,-0.850762065,-0.851264373,-0.856556189,-0.900064218,-0.832573791
P54707,0.459473835,0.390832046,0.28596884,0.443320304,-1.276453139,0.911282492,-1.849563907,0.506225953,0.916618991,-2.078318783,-0.326656831,1.291196254,-0.046503433,0.625343822,0.300583931,0.435942773,0.440541337,0.437974192,0.427921533,0.467894465,0.666293832,0.450956224,-1.28336329,0.552517467,0.447332786,0.408564013,0.448634117,0.394056885,-0.157175267,0.566886888,0.649573481,0.458857869,-1.24921875,0.275846748,0.410155142,0.668336623,0.974949829,-1.270301974,0.993133385,-1.188540488,0.406747222,-1.28556588,0.943444425,0.413888261,-1.192966461,-0.922037421,0.411543543,0.446733184,0.436284212,0.942678394,0.382516905,0.028312626,0.538171158,-1.25147982,0.400550478,0.455518428,0.418594947,0.419241059
P54727,0.163411615,0.449779992,0.180901382,0.241541949,-0.347791129,0.593995151,-0.357061298,0.6964725,0.864656451,-0.509209114,-0.21907858,0.158753554,-0.106866709,0.005886768,0.214094281,0.159329262,0.144479117,0.226305959,0.151308021,0.191280953,0.158196067,0.160295397,-0.315401433,0.194684995,0.259160875,0.455757969,0.172020605,0.183688376,0.031574172,0.143648785,0.366045778,0.182244357,-0.327175752,0.172069542,0.119494315,0.399830502,0.140352607,-0.302340117,0.190262993,-0.266497489,0.110685001,-0.317604023,0.108847203,0.419045648,-0.270923463,-0.304538595,0.120882716,0.258561273,0.225915702,0.369610141,0.086454684,0.224039414,0.384834256,-0.248268846,0.104488258,0.267346516,0.12793412,0.123178839
P54727,-0.192022171,-0.166750501,-0.203506458,0.124799353,0.126850973,-0.247626933,-0.162506891,-0.255504974,-0.29253111,0.188707537,-0.174683057,-0.240542326,-0.1032241,0.171412507,0.564273114,0.121404551,0.177267348,0.05439011,0.228982333,0.226753283,0.132465676,-0.188022613,-0.075999497,-0.062938181,-0.292560944,-0.991168278,-0.2246258,-0.011317882,-0.228156823,-0.282264674,-0.089129162,-0.28923243,-0.169321285,0.030731437,0.064738731,-0.163793934,-0.514750949,-0.062938181,-0.143008935,-0.108643023,0.302653731,-0.078202087,-0.189583654,-0.294618023,-0.113068996,-0.244213575,0.068829943,0.0376152,-0.214086041,-0.301010455,0.131224436,0.060038837,-0.24868536,-0.069587582,-0.180745784,-0.417427088,0.00076233,-0.834044308
P54819,-0.0266871,0.099428766,-0.14066736,-0.386067327,-0.241519758,0.515627285,-1.168928309,0.27743702,-0.502036436,-0.009040928,0.518482324,-0.049610016,0.885911308,-1.278043363,-0.1267686,-0.047523663,-0.045619598,-0.39774738,-0.055544904,-0.015571971,-0.045246587,-0.043147257,0.265846878,0.109624137,-0.377133723,0.117921333,-0.034832319,-0.437690296,-0.233854694,-0.04644993,0.464245281,-0.024608567,0.255775847,-0.158187725,-0.083948339,-0.175800341,-0.049746108,-0.127874604,-0.016589931,0.007828075,-0.079413713,-0.052716738,-0.081251511,0.475040199,0.003402102,0.559393263,-0.082559938,-0.377733326,-0.395462969,0.449709523,-0.10364403,0.138067535,0.483033759,-0.405102976,-0.085610457,-0.368948082,-0.075508534,-0.066919876
P54819,0.753579327,0.409063915,0.46925933,0.458229186,0.050980491,0.595232891,-0.164202793,0.480428913,0.491917293,-0.221283883,0.484679768,0.335199202,0.095739511,0.444303248,0.464055613,0.416883603,0.650711821,0.887472123,0.226655852,0.191316145,0.129945109,-0.542730326,0.225237455,-0.21161964,0.262816048,0.134858903,0.770960111,0.24190713,0.050730746,-0.661317562,0.22587231,-0.174886297,-0.073561655,-0.003137211,0.250728218,0.740219355,0.649818242,0.097242145,-0.660216179,0.263945119,0.684577035,0.284044399,-0.036259482,0.526444413,0.484203369,0.16496259,0.733290418,0.516454124,1.193928908,-0.004473422,-0.134229958,0.281330201,0.860007378,0.290264938,0.483116881,0.73389079,0.614973067,0.127604882
P54886,0.008786864,-0.191038524,-0.065993519,-0.075899448,-0.126037761,0.160190763,-0.909995937,0.695336409,0.708439566,-1.148575173,0.142768287,0.153002525,0.128192864,-0.504367045,-1.409212044,0.171905806,0.050547207,0.43588431,-0.005326205,0.095825607,0.721838584,0.077431221,-0.144802665,-0.012475367,0.064972363,-0.251630665,0.217566169,0.469547009,0.335009407,0.481573979,-0.148422161,0.009380809,-0.028058006,0.349908937,0.345507121,0.728339695,0.060680224,-0.051652894,-0.677849907,-0.0036254,0.641495366,-0.066916801,-0.171084634,-0.060745444,-0.008051374,0.171097773,-0.12184641,0.085463412,0.550822816,-0.323368933,0.161346349,-0.292078989,0.386977373,0.315977057,-0.102570507,-0.143592733,-0.433789072,-0.031445912
P54920,-0.596346935,-0.559921835,-0.263389709,-1.148434738,-0.771522445,-0.992028527,0.151011679,-1.135587103,-0.654590535,-0.086416348,-0.981026356,-1.271442132,-2.913282533,-1.355765967,-0.683251028,-0.675114751,-0.615279434,-0.609458775,-0.683135992,-0.903633639,-1.147105823,-0.926934686,-1.284474387,-1.886188182,-0.655528169,-0.687148155,-0.602883864,-0.742270764,-0.770939449,-0.987378069,-1.135351864,-0.901404181,-1.25186826,-1.138567956,-1.021030961,-1.187374311,-1.204242747,-1.177436912,-1.148273869,-0.833932106,-0.649073549,-0.872194678,-1.23574815,-1.063149013,-0.83835808,0.345049819,-1.152230689,-0.656127771,-0.700043437,-1.096631604,-0.673303866,-0.385338198,-1.116563387,-0.16575118,-0.957462202,-0.647342528,-1.012591156,-0.636579711
P55010,-0.252455142,-0.43672321,-0.168882435,-0.324132573,0.352435555,-0.337163544,0.335398031,-0.316364567,0.063145567,0.238896617,-0.160021347,0.318990344,0.273621847,0.123079248,0.250646816,-0.014455144,-0.157418595,-2.307726326,-0.007615203,0.019815113,-0.986065998,-0.289893008,0.381929686,0.733602862,-0.303464001,-0.986780661,0.334943799,-0.243490804,0.033733254,0.137914876,0.186300932,0.732305,0.664360033,-0.400780091,-0.44271928,-0.750291022,-0.066118149,0.115476365,0.421130474,0.768367323,0.303745503,-0.423201304,-0.124628481,-0.041461386,-0.007719931,-0.831809074,0.092266888,0.571043213,-0.54443647,0.519448939,-0.000654054,0.291721002,-0.436986845,0.159535526,0.116005883,-0.775857915,-0.298252929,0.320302748
P55060,-1.147202423,-0.535242947,-1.019580672,-0.777229371,-1.830212285,-1.216310865,-1.055804488,-0.575486684,-0.196923249,-1.552506508,-0.896572317,-2.296570047,-0.708578934,-1.461088231,-1.012465956,-1.169372505,-1.166134921,-0.716383561,-1.177393746,-1.137420813,-1.576945716,-1.188173823,-1.372253032,-1.059589169,-0.819965453,-0.494587282,-1.156681162,-0.823623128,-1.412158631,-1.654811758,-1.589553307,-1.146457409,-1.321827225,-1.026059627,-1.228974905,-1.108938685,-1.769682482,-1.188374414,-1.583781554,-1.00680104,-1.199929036,-1.032109221,-1.801187885,-0.933117894,-1.011227014,0.130550204,-1.227586504,-0.820565055,-0.781395801,-1.479603296,-1.224159353,-0.030101526,-1.348621015,-1.473623981,-1.20612578,-0.811779811,-1.2205351,-1.187435199
